,sentence,label,data
26,"25,""To evaluate our models, we performed two sets of extrinsic evaluations. In the rst set, we focus on the query expansion task for ad-hoc retrieval. In this set of experiments, we consider four TREC collections, including two newswire collections (AP and Robust) and two large-scale web collections (GOV2 and ClueWeb09 - Cat. B). Our results suggest that the relevance-based embedding models outperform state-of-the-art word embedding algorithms. e RLM model shows be er performance compared to RPE in the context of query expansion, since the goal is to estimate the probability of each term given a query and this distribution is not directly learned by the RPE model. In the second set of experiments, we focus on the query classi cation task using the KDD Cup 2005 [22] dataset. In this extrinsic evaluation, the relevance-based embedding models again perform be er than the baselines. Interestingly, the query classi cation results demonstrate that the RPE model outperforms the RLM model, for the reason that in this task, unlike the query expansion task, the goal is to compute the similarity between two query vectors, and RPE can learn more accurate embedding vectors with less training data."",null,null",null,null
27,"26,2 RELATED WORK,null,null",null,null
28,"27,""Learning a semantic representation for text has been studied for many years. Latent semantic indexing (LSI) [8] can be considered as early work in this area that tries to map each text to a semantic space using singular value decomposition (SVD), a well-known matrix factorization algorithm. Subsequently, Clinchant and Perronnin [5] proposed Fisher Vector (FV), a document representation framework based on continuous word embeddings, which aggregates a non-linear mapping of word vectors into a document-level representation. However, a number of popular IR models, such as BM25 and language models, o en signi cantly outperform the models that are based on semantic similarities. Recently, extremely e cient word embedding algorithms have been proposed to model semantic similarly between words."",null,null",null,null
29,"28,""Word embedding, also known as distributed representation of words, refers to a set of machine learning algorithms that learn high-dimensional real-valued dense vector representation w  Rd"",null,null",null,null
30,"29,""for each vocabulary term w, where d denotes the embedding dimensionality. GloVe [28] and word2vec [24] are two well-known word embedding algorithms that learn embedding vectors based on the same idea, but using di erent machine learning techniques."",null,null",null,null
31,"30,""e idea is that the words that o en appear in similar contexts are similar to each other. To do so, these algorithms try to accurately predict the adjacent word(s) given a word or a context (i.e., a few words appeared in the same context window). Recently, Rekabsaz et al. [30] proposed to exploit global context in word embeddings in order to avoid topic shi ing."",null,null",null,null
32,"31,""Word embedding representations can be also learned as a set of parameters in an end-to-end neural network model. For instance, Zamani et al. [39] trained a context-aware ranking model in which the embedding vectors of frequent n-grams are learned using click data. More recently, Dehghani et al. [9] trained neural ranking models with weak supervision data (i.e., a set of noisy training data automatically generated by an existing unsupervised model) that learn word representations in an end-to-end ranking scenario."",null,null",null,null
33,"32,""Word embedding vectors have been successfully employed in several NLP and IR tasks. Kusner et al. [16] proposed word mover's distance (WMD), a function for calculating semantic distance between two documents, which measures the minimum traveling distance from the embedded vectors of individual words in one document to the other one. Zhou et al. [47] introduced an embeddingbased method for question retrieval in the context of community question answering. Vulic´ and Moens [37] proposed a model to learn bilingual word embedding vectors from document-aligned comparable corpora. Zheng and Callan [46] presented a supervised embedding-based technique to re-weight terms in the existing IR models, e.g., BM25. Based on the well-de ned structure of language modeling framework in information retrieval, a number of methods have been introduced to employ word embedding vectors within this framework in order to improve the performance in IR tasks. For instance, Zamani and Cro [40] presented a set of embedding-based query language models using the query expansion and pseudo-relevance feedback techniques that bene t from the word embedding vectors. ery expansion using word embedding has been also studied in [11, 17, 35]. All of these approaches are based on word embeddings learned based on term proximity information. PhraseFinder [14] is an early work using term proximity information for query expansion. Mapping vocabulary terms to HAL space, a low-dimensional space compared to vocabulary size, has been used in [4] for query modeling."",null,null",null,null
34,"33,""As is widely known in the information retrieval literature [11, 38], there is a big di erence between the unigram distribution of words on sub-topics of a collection and the unigram distribution estimated from the whole collection. Given this phenomenon, Diaz et al. [11] recently proposed to train word embedding vectors on the top retrieved documents for each query. However, this model, called local embedding, is not always practical in real-word applications, since the embedding vectors need to be trained during the query time. Furthermore, the objective function in local embedding is based on term proximity in pseudo-relevant documents."",null,null",null,null
35,"34,""In this paper, we propose two models for learning word embedding vectors, that are speci cally designed for information retrieval needs. All the aforementioned tasks in this section can potentially bene t from the vectors learned by the proposed models."",null,null",null,null
36,"35,506,null,null",null,null
37,"36,Session 4C: Queries and Query Analysis,null,null",null,null
38,"37,""SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan"",null,null",null,null
39,"38,3 RELEVANCE-BASED EMBEDDING,null,null",null,null
40,"39,""Typical word embedding algorithms, such as word2vec [24] and GloVe [28], learn high-dimensional real-valued embedding vectors based on the proximity of terms in a training corpus, i.e., cooccurrence of terms in the same context window. Although these approaches could be useful for learning the embedding vectors that can capture semantic and syntactic similarities between vocabulary terms and have shown to be useful in many NLP and IR tasks, there is a large gap between their learning objective (i.e., term proximity) and what is needed in many information retrieval tasks. For example, consider the query expansion task and assume that a user submi ed the query """"dangerous vehicles"""". One of the most similar terms to this query based on the typical word embedding algorithms (e.g., word2vec and GloVe) is """"safe"""", and thus it would get a high weight in the expanded query model. e reason is that the words """"dangerous"""" and """"safe"""" o en share similar contexts. However, expanding the query with the word """"safe"""" could lead to poor retrieval performance, since it changes the meaning and the intent of the query."",null,null",null,null
41,"40,""is example together with many others have motivated us to revisit the objective used in the learning process of word embedding algorithms in order to obtain the word vectors that be er match with the needs in IR tasks. e primary objective in many IR tasks is to model the notion of relevance. Several approaches, such as the relevance models proposed by Lavrenko and Cro [20], have been proposed to model relevance. Given the successes achieved by these models, we propose to learn word embedding vectors based on an objective that ma ers in information retrieval. e objective is to accurately predict the terms that are observed in a set of relevant documents to a particular information need."",null,null",null,null
42,"41,""In the following subsections, we rst describe our neural network architecture, and then explain how to build a training set for learning relevance-based word embeddings. We further introduce two models, relevance likelihood maximization (RLM) and relevance posterior estimation (RPE), with di erent objectives using the described neural network."",null,null",null,null
43,"42,3.1 Neural Network Architecture,null,null",null,null
44,"43,We use a simple yet e ective feed-forward neural network with a,null,null",null,null
45,"44,single linear hidden layer. e architecture of our neural network,null,null",null,null
46,"45,is shown in Figure 1. e input of the model is a sparse query,null,null",null,null
47,"46,""vector qs with the length of N , where N denotes the total number of vocabulary terms. is vector can be obtained by a projection"",null,null",null,null
48,"47,function given the vectors corresponding to individual query terms.,null,null",null,null
49,"48,""In this paper, we simply consider average as the projection function."",null,null",null,null
50,"49,""Hence, qs"",null,null",null,null
51,"50,"","",null,null",null,null
52,"51,1 |q |,null,null",null,null
53,"52,""w q ew , where ew and |q| denote the one-hot"",null,null",null,null
54,"53,""vector representation of term w and the query length, respectively."",null,null",null,null
55,"54,e hidden layer in this network maps the given query sparse vector,null,null",null,null
56,"55,""to a query embedding vector q, as follows:"",null,null",null,null
57,"56,""q , qs × WQ"",null,null",null,null
58,"57,(1),null,null",null,null
59,"58,where WQ  RN ×d is a weight matrix for estimating query embedding vectors and d denotes the embedding dimensionality. e,null,null",null,null
60,"59,output layer of the network is a fully-connected layer given by:,null,null",null,null
61,"60, (q × Ww + bw ),null,null",null,null
62,"61,(2),null,null",null,null
63,"62,query sparse vector,null,null",null,null
64,"63,hidden layer,null,null",null,null
65,"64,qs,null,null",null,null
66,"65,output layer,null,null",null,null
67,"66,W1 W2 W3,null,null",null,null
68,"67,......... .........,null,null",null,null
69,"68,d neurons,null,null",null,null
70,"69,WN,null,null",null,null
71,"70,N neurons,null,null",null,null
72,"71,Figure 1: e relevance-based word embedding architecture. e objective is to learn d-dimensional distributed represen-,null,null",null,null
73,"72,""tation for words based on the notion of relevance, instead of term proximity. N denotes the total number of vocabulary terms."",null,null",null,null
74,"73,where Ww  Rd×N and bw  R1×N are the weight and the bias matrices for estimating the probability of each term.  is the activation function which is discussed in Sections 3.3 and 3.4.,null,null",null,null
75,"74,""To summarize, our network contains two sets of embedding parameters, WQ and Ww . e former aims to map the query into the """"query embedding space"""", while the la er is used to estimate the weights of individual terms."",null,null",null,null
76,"75,3.2 Modeling Relevance for Training,null,null",null,null
77,"76,""Relevance feedback has been shown to be highly e ective in improving retrieval performance [7, 32]. In relevance feedback, a set of relevant documents to a given query is considered for estimating accurate query models. Since explicit relevance signals for a given query are not always available, pseudo-relevance feedback (PRF) assumes that the top retrieved documents in response to the given query are relevant to the query and uses these documents in order to estimate be er query models. e e ectiveness of PRF in various retrieval scenarios indicates that useful information can be captured from the top retrieved documents [19, 20, 44]. In this paper, we make use of this well-known assumption to train our model. It should be noted that there is a signi cant di erence between PRF and the proposed models: In PRF, the feedback model is estimated from the top retrieved documents of the given query in an online se ing. In other words, PRF retrieves the documents for the initial query and then estimates the feedback model using the top retrieved documents. In this paper, we propose to train the model in an o ine se ing. Moving from the online to the o ine se ing would lead to substantial improvements in e ciency, because an extra retrieval run is not needed in the o ine se ing. To learn a model in an o ine se ing, we consider a xed-length dense vector for each vocabulary term and estimate these vectors based on the information extracted from the top retrieved documents for large numbers of training queries. Note that our models are"",null,null",null,null
78,"77,507,null,null",null,null
79,"78,Session 4C: Queries and Query Analysis,null,null",null,null
80,"79,""SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan"",null,null",null,null
81,"80,""unsupervised. However, if explicit relevance data is available, such as click data, without loss of generality, both the explicit or implicit relevant documents can be considered for training our models. We leave studying the vectors learned based on supervised signals for future work."",null,null",null,null
82,"81,""To formally describe our training data, letT ,"""" {(q1, R1), (q2, R2), · · · , (qm, Rm )} be a training set with m training queries. e ith element of this set is a pair of query qi and the corresponding pseudo-relevance feedback distribution. ese distributions are estimated based on the top k retrieved documents (in our experiments, we set k to 10) for each query. e distributions can be estimated using any PRF model, such as those proposed in [20, 36, 42, 44]. In this paper, we only focus on the relevance model [20], a state-of-the-art PRF model, that estimates the relevance distribution as:"""""",null,null",null,null
83,"82,p(w |Ri )  p(w |d ),null,null",null,null
84,"83,p(w |d ),null,null",null,null
85,"84,(3),null,null",null,null
86,"85,d Fi,null,null",null,null
87,"86,w qi,null,null",null,null
88,"87,where Fi denotes a set of top retrieved documents for query qi . Note that the probability of terms that do not appear in the top,null,null",null,null
89,"88,retrieved documents is equal to zero.,null,null",null,null
90,"89,3.3 Relevance Likelihood Maximization Model,null,null",null,null
91,"90,""In this model, the goal is to learn the relevance distribution R."",null,null",null,null
92,"91,""Given a set of training data, we aim to nd a set of parameters  R"",null,null",null,null
93,"92,in order to maximize the likelihood of generating relevance model,null,null",null,null
94,"93,probabilities for the whole training set. e likelihood function is,null,null",null,null
95,"94,de ned as follows:,null,null",null,null
96,"95,m,null,null",null,null
97,"96,p (w |qi ;  R )p (w | Ri ),null,null",null,null
98,"97,(4),null,null",null,null
99,"98,""i,1 w Vi"",null,null",null,null
100,"99,where p is the relevance distribution that can be obtained given,null,null",null,null
101,"100,the learning parameters  R and p(w |Ri ) denotes the relevance model distribution estimated for the ith query in the training set,null,null",null,null
102,"101,(see Section 3.2 for more detail). Vi denotes a subset of vocabulary terms that appeared in the top ranked documents retrieved for the,null,null",null,null
103,"102,query qi . e reason for iterating over the terms that appeared in this set instead of the whole vocabulary set V is that the probability,null,null",null,null
104,"103,""p(w |Ri ) is equal to zero for all terms w  V - Vi . In this method, we model the probability distribution p using the"",null,null",null,null
105,"104,""so max function (i.e., the function  in Equation (2)) as follows:1"",null,null",null,null
106,"105,""p(w |q;  R ) ,"",null,null",null,null
107,"106,exp (wT q) w V exp (w T q),null,null",null,null
108,"107,(5),null,null",null,null
109,"108,""where w denotes the learned embedding vector for term w and q is the query vector came from the output of the hidden layer in our network (see Section 3.1). According to the so max modeling and the log-likelihood function, we have the following objective:"",null,null",null,null
110,"109,m,null,null",null,null
111,"110,arg max,null,null",null,null
112,"111,p(w |Ri ) log exp (wT qi ) - log,null,null",null,null
113,"112,exp (w T qi ),null,null",null,null
114,"113,""R i,1 w Vi"",null,null",null,null
115,"114,w V,null,null",null,null
116,"115,(6),null,null",null,null
117,"116,Computing this objective function and its derivatives would,null,null",null,null
118,"117,be computationally expensive (due to the presence of the normal-,null,null",null,null
119,"118,ization factor w V exp (w T q) in the objective function). Since all the word embedding vectors as well as the query vector are,null,null",null,null
120,"119,""1For simplicity, we drop the bias term in these equations."",null,null",null,null
121,"120,""changed during the optimization process, we cannot simply omit the normalization term as is done in [41] for estimating query embedding vectors based on pre-trained word embedding vectors. To make the computations more tractable, we consider a hierarchical approximation of the so max function, which was introduced by Morin and Bengio [26] in the context of neural network language models and then successfully employed by Mikolov et al. [24] in the word2vec model."",null,null",null,null
122,"121,""e hierarchical so max approximation uses a binary tree structure to represent the vocabulary terms, where each leaf corresponds to a unique word. ere exists a unique path from the root to each leaf, and this path is used for estimating the probability of the word representing by the leaf. erefore, the complexity of calculating so max probabilities goes down from O (|V |) to O (log(|V |)) which is the height of the tree. is leads to a huge improvement in computational complexity. We refer the reader to [25, 26] for the details of calculating the hierarchical so max approximation."",null,null",null,null
123,"122,3.4 Relevance Posterior Estimation Model,null,null",null,null
124,"123,""As an alternative to maximum likelihood estimation, we can estimate the relevance posterior probability. In the context of pseudorelevance feedback, Zhai and La ery [44] assumed that the language model of the top retrieved documents is estimated based on a mixture model. In other words, it is assumed that there are two language models for the feedback set: the relevance language model2 and a background noisy language model. ey used an expectationmaximization algorithm to estimate the relevance language model. In this model, we make use of this assumption in order to cast the problem of estimating the relevance distribution R as a classi cation task: Given a pair of word w and query q, does w come from the relevance distribution of the query q? Instead of p(w |R), this model estimates p(R ,"""" 1|w, q;  R ) where R is a Boolean variable and R """","""" 1 means that the given term-query pair (w, q) comes from the relevance distribution R.  R is a set of parameters that is going to be learned during the training phase."""""",null,null",null,null
125,"124,""erefore, the problem is cast as a binary classi cation task that can be modeled by logistic regression (which means the function  in Equation (2) is the sigmoid function):"",null,null",null,null
126,"125,1,null,null",null,null
127,"126,""p (R ,"""" 1|w, q;  R ) """", 1 + e (-wT q)"",null,null",null,null
128,"127,(7),null,null",null,null
129,"128,where w is the relevance-based word embedding vector for term w.,null,null",null,null
130,"129,""Similar to the previous model, q is the output of the hidden layer"",null,null",null,null
131,"130,""of the network, representing the query embedding vector."",null,null",null,null
132,"131,""In order to address this binary classi cation problem, we consider"",null,null",null,null
133,"132,""a cross-entropy loss function. In theory, for each training query,"",null,null",null,null
134,"133,our model should learn to model relevance for the terms appearing,null,null",null,null
135,"134,in the corresponding pseudo-relevant set and non-relevance for all,null,null",null,null
136,"135,""the other vocabulary terms, which could be impractical, due to the"",null,null",null,null
137,"136,""large number of vocabulary terms. Similar to [24], we propose to"",null,null",null,null
138,"137,use the noise contrastive estimation (NCE) [12] which hypothesizes,null,null",null,null
139,"138,that we can achieve a good model by only di erentiating the data,null,null",null,null
140,"139,from noise via a logistic regression model. e main concept in NCE,null,null",null,null
141,"140,is similar to those proposed in the divergence from randomness,null,null",null,null
142,"141,model [3] and the divergence minimization feedback model [44].,null,null",null,null
143,"142,""2 e phrase """"topical language model"""" was used in the original work [44]. We call it """"relevance language model"""" to have consistent de nitions in our both models."",null,null",null,null
144,"143,508,null,null",null,null
145,"144,Session 4C: Queries and Query Analysis,null,null",null,null
146,"145,""SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan"",null,null",null,null
147,"146,""Based on the NCE hypothesis, we de ne the following negative cross-entropy objective function for training our model:"",null,null",null,null
148,"147,arg,null,null",null,null
149,"148,max,null,null",null,null
150,"149,R,null,null",null,null
151,"150,""m i ,1"",null,null",null,null
152,"151,""+ j ,1"",null,null",null,null
153,"152,Ewj p (w,null,null",null,null
154,"153,| Ri,null,null",null,null
155,"154,),null,null",null,null
156,"155,""log p(R ,"""" 1|wj , qi ;  R )"""""",null,null",null,null
157,"156,-,null,null",null,null
158,"157,+ Ewj pn (w ),null,null",null,null
159,"158,""j ,1"",null,null",null,null
160,"159,""log p(R ,"""" 0|wj , qi ;  R ) """""",null,null",null,null
161,"160,(8),null,null",null,null
162,"161,""where pn (w ) denotes a noise distribution and  ,"""" (+, -) is a pair of hyper-parameters to control the number of positive and negative instances per query, respectively. We can easily calculate p(R """","""" 0|wj , qi ) """", 1 - p(R ,"""" 1|wj , qi ). e noise distribution pn (w ) can be estimated using a function of unigram distribution U (w ) in the whole training set. Similar to [24], we use pn (w )  U (w )3/4 which has been empirically shown to work e ectively for negative sampling."""""",null,null",null,null
163,"162,""It is notable that although this model learns embedding vectors for both queries and words, it is not obvious how to calculate the probability of each term given a query; because Equation 7 only gives us a classi cation probability and we cannot simply use the Bayes rule here (since, not all probability components are known). is model can perform well when computing the similarity between two terms or two queries, but not a query and a term. However, we can use the model presented in [41] to estimate the query model using the word embedding vectors (not the ones learned for query vectors) and then calculate the similarity between a query and a term."",null,null",null,null
164,"163,4 EXPERIMENTS,null,null",null,null
165,"164,""In this section, we rst describe how we train the relevance-based word embedding models. We further extrinsically evaluate the learned embeddings using two IR tasks: query expansion and query classi cation. Note that the main aim here is to compare the proposed models with the existing word embedding algorithms, not with the state-of-the-art query expansion and query classi cation models."",null,null",null,null
166,"165,4.1 Training,null,null",null,null
167,"166,""In order to train relevance-based word embeddings, we obtained millions of unique queries from the publicly available AOL query logs [27]. is dataset contains a sample of web search queries from real users submi ed to the AOL search engine within a three-month period from March 1, 2006 to May 31, 2006. We only used query strings and no session and click information was obtained from this dataset. We ltered out the navigational queries containing URL substrings, i.e., """"h p"""", """"www."""", """".com"""", """".net"""", """".org"""", """".edu"""". All nonalphanumeric characters were removed from all queries. Applying all these constraints leads to over 6 millions unique queries as our training query set. To estimate the relevance model distributions in the training set, we considered top 10 retrieved documents in a target collection in response to each query using the Galago3 implementation of the query likelihood retrieval model [29] with Dirichlet prior smoothing (µ , 1500) [45]."",null,null",null,null
168,"167,3h p://www.lemurproject.org/galago.php,null,null",null,null
169,"168,""We implemented and trained our models using TensorFlow4. e networks are trained based on the stochastic gradient descent optimizer using the back-propagation algorithm [33] to compute the gradients. All model hyper-parameters were tuned on the training set (the hyper-parameters with the smallest training loss value were selected). For each model, the learning rate and the batch size were selected from [0.001, 0.01, 0.1, 1] and [64, 128, 256], respectively. For RPE , we also tuned the number of positive and negative instances (i.e., + and -). e value of + was swept between [20, 50, 100, 200] and the parameter - was selected from [5+, 10+, 20+]. As suggested in [40], in all the experiments (unless otherwise stated) the embedding dimensionality was set to 300, for all models including the baselines."",null,null",null,null
170,"169,4.2 Evaluation via ery Expansion,null,null",null,null
171,"170,""In this subsection, we evaluate the embedding models in the context of query expansion for the ad-hoc retrieval task. In the following, we rst describe the retrieval collections used in our experiments. We further explain our experimental setup as well as the evaluation metrics. We nally report and discuss the query expansion results."",null,null",null,null
172,"171,""4.2.1 Data. We use four standard test collections in our experiments. e rst two collections (AP and Robust) consist of thousands of news articles and are considered as homogeneous collections. AP and Robust were previously used in TREC 1-3 Ad-Hoc Track and TREC 2004 Robust Track, respectively. e second two collections (GOV2 and ClueWeb) are large-scale web collections containing heterogeneous documents. GOV2 consists of the """".gov"""" domain web pages, crawled in 2004. ClueWeb (i.e., ClueWeb09Category B) is a common web crawl collection that only contains English web pages. GOV2 and ClueWeb were previously used in TREC 2004-2006 Terabyte Track and TREC 2009-2012 Web Track, respectively. e statistics of these collections as well as the corresponding TREC topics are reported in Table 1. We only used the title of topics as queries."",null,null",null,null
173,"172,4.2.2 Experimental Setup. We cleaned the ClueWeb collection,null,null",null,null
174,"173,by ltering out the spam documents. e spam ltering phase was done using the Waterloo spam scorer5 [6] with the threshold of 60%.,null,null",null,null
175,"174,Stopwords were removed from all collections using the standard,null,null",null,null
176,"175,INQUERY stopword list and no stemming were performed.,null,null",null,null
177,"176,""For the purpose of query expansion, we consider the language"",null,null",null,null
178,"177,modeling framework [29] and estimate a query language model,null,null",null,null
179,"178,based on a given set of word embedding vectors. e expanded query language model p(w |q ) is estimated as:,null,null",null,null
180,"179,""p(w |q ) , pML (w |q) + (1 -  )p(w |q)"",null,null",null,null
181,"180,(9),null,null",null,null
182,"181,""where pML (w |q) denotes maximum likelihood estimation of the original query and  is a free hyper-parameter that controls the weight of original query model in the expanded model. e probability p(w |q) is calculated based on the trained word embedding vectors. In our rst model, this probability can be estimated using Equation (5); while in the second model, we should simply use the Bayes rule given Equation (7) to estimate this probability. However, since we do not have any information about the probability of each"",null,null",null,null
183,"182,4h p://tensor ow.org/ 5h p://plg.uwaterloo.ca/gvcormac/clueweb09spam/,null,null",null,null
184,"183,509,null,null",null,null
185,"184,Session 4C: Queries and Query Analysis,null,null",null,null
186,"185,""SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan"",null,null",null,null
187,"186,Table 1: Collections statistics.,null,null",null,null
188,"187,ID AP Robust,null,null",null,null
189,"188,GOV2,null,null",null,null
190,"189,ClueWeb,null,null",null,null
191,"190,collection Associated Press 88-89 TREC Disks 4 & 5 minus Congressional Record,null,null",null,null
192,"191,2004 crawl of .gov domains,null,null",null,null
193,"192,ClueWeb 09 - Category B,null,null",null,null
194,"193,""queries (title only) TREC 1-3 Ad-Hoc Track, topics 51-200"",null,null",null,null
195,"194,""TREC 2004 Robust Track, topics 301-450 & 601-700 TREC 2004-2006 Terabyte Track,"",null,null",null,null
196,"195,topics 701-850 TREC 2009-2012 Web Track,null,null",null,null
197,"196,topics 1-200,null,null",null,null
198,"197,#docs 165k 528k,null,null",null,null
199,"198,25m,null,null",null,null
200,"199,50m,null,null",null,null
201,"200,avg doc length 287 254,null,null",null,null
202,"201,648,null,null",null,null
203,"202,1506,null,null",null,null
204,"203,""#qrels 15,838 17,412"",null,null",null,null
205,"204,""26,917"",null,null",null,null
206,"205,""18,771"",null,null",null,null
207,"206,Table 2: Evaluating relevance-based word embeddings in the context of query expansion. e superscripts 0/1/2/3/4 denote that the MAP improvements over MLE/word2vec-external/word2vec-target/GloVe-external/GloVe-target are statistically signi cant. e highest value in each row is marked in bold.,null,null",null,null
208,"207,Collection AP,null,null",null,null
209,"208,Robust GOV2 ClueWeb,null,null",null,null
210,"209,Metric,null,null",null,null
211,"210,MAP P@20 NDCG@20,null,null",null,null
212,"211,MAP P@20 NDCG@20,null,null",null,null
213,"212,MAP P@20 NDCG@20,null,null",null,null
214,"213,MAP P@20 NDCG@20,null,null",null,null
215,"214,MLE,null,null",null,null
216,"215,0.2197 0.3503 0.3924,null,null",null,null
217,"216,0.2149 0.3319 0.3863,null,null",null,null
218,"217,0.2702 0.5132 0.4482,null,null",null,null
219,"218,0.1028 0.3025 0.2237,null,null",null,null
220,"219,word2vec,null,null",null,null
221,"220,external target,null,null",null,null
222,"221,0.2399 0.3688 0.4030,null,null",null,null
223,"222,0.2420 0.3738 0.4181,null,null",null,null
224,"223,0.2218 0.3357 0.3918,null,null",null,null
225,"224,0.2215 0.3337 0.3881,null,null",null,null
