,sentence,label,data
82,"Minimal Distance. The distance between a document xi and a set S is defined as the minimal distance of all the document pairs (xi, xj), xj  S.",null,null
83,"hS (Ri) ,"" ( min Rij1, · · · , min Rijl).""",null,null
84,xj S,null,null
85,xj S,null,null
86,Average Distance. The distance between a document,null,null
87,xi and a set S is defined as the average distance of all the,null,null
88,"document pairs (xi, xj), xj  S.",null,null
89,1,null,null
90,1,null,null
91,"hS(Ri) , ( |S|",null,null
92,"Rij1, · · · , |S|",null,null
93,Rijl).,null,null
94,xj S,null,null
95,xj S,null,null
96,"Maximal Distance. The distance between a document xi and a set S is defined as the maximal distance of all the document pairs (xi, xj), xj  S.",null,null
97,"hS (Ri) ,"" (max Rij1, · · · , max Rijl).""",null,null
98,xj S,null,null
99,xj S,null,null
100,4.2.2 Diversity Feature Vector Rij,null,null
101,"How to define discriminative features that can well capture diversity relation is critical for the success of R-LTR. In this work, we provides several representative features for the learning process, including semantic diversity features (i.e. subtopic diversity, text diversity, title diversity, anchor text diversity and ODP-based diversity) and structural diversity features (i.e. link-based diversity and url-based diversity).",null,null
102,"Subtopic Diversity. Different documents may associate with different aspects of the given topic. We use Probabilistic Latent Semantic Analysis (PLSA) [16] to model implicit subtopics distribution of candidate objects, which is important for the diversification task as mentioned before. Therefore, we define the diversity feature based on implicit subtopics as follows.",null,null
103,"Rij1 ,",null,null
104, m (p(zk|xi) - p(zk|xj ))2,null,null
105,"k,1",null,null
106,"Text Diversity. Text dissimilarity is also meaningful for diversity. We propose to represent it as the cosine dissimilarity based on weighted term vector representations, and define the feature as follows.",null,null
107,Rij2,null,null
108,",",null,null
109,1,null,null
110,-,null,null
111,"di · dj , didj ",null,null
112,"where di, dj are the weighted document vectors based on tf  idf , and tf denotes the term frequencies, idf denotes inverse document frequencies. There also exists other computing ways such as the work in [14], which is based on sketching algorithm and Jaccard similarity.",null,null
113,"Title Diversity. The way of computing title diversity feature is similar as that for text diversity feature, which is denoted as Rij3.",null,null
114,"Anchor Text Diversity. The anchor text can accurately describe the content of corresponding page and is important. This type of feature is computed similarly as text and title diversity features, denoted as Rij4.",null,null
115,"ODP-Based Diversity. The existing ODP taxonomy1 offers a succinct encoding of distances between documents. Usually, the distance between documents on similar topics in the taxonomy is likely to be small. For two categories u and v, we define the categorical distance between them as following:",null,null
116,c,null,null
117,"dis(u, v)",null,null
118,",",null,null
119,1,null,null
120,-,null,null
121,"|l(u, v)| max{|u|, |v|}",null,null
122,"where l(u, v) is the length of their longest common prefix.",null,null
123,|u| and |v| is the length of category u and v. Then given two,null,null
124,documents xi and xj and their category information sets,null,null
125,"Ci and Cj respectively, we define the ODP-based diversity",null,null
126,feature as:,null,null
127,"Rij5 ,",null,null
128,"uCi vCj c dis(u, v) |Ci| · |Cj |",null,null
129,where |Ci| and |Cj| are the number of categories in corre-,null,null
130,sponding category sets.,null,null
131,"Link-Based Diversity. By constructing a web link graph,",null,null
132,we can calculate the link similarity of any document pair,null,null
133,based on direct inlink or outlink information. The link-based,null,null
134,diversity feature is then defined as follows.,null,null
135,{,null,null
136,"Rij6 ,",null,null
137,0 1,null,null
138,"if xi  inlink(xj)  outlink(xj), otherwise",null,null
139,URL-Based Diversity. Given the url information of,null,null
140,"two documents, we can judge whether they belong to the",null,null
141,same domain or the same site. The url-based diversity fea-,null,null
142,ture is then defined as follows.  0 if one url is another's prefix,null,null
143,"Rij7 , 01.5",null,null
144,if they belong to the same site or domain otherwise,null,null
145,"Based on these diversity features, we can obtain the diversity feature vector Rij ,"" (Rij1, Rij2, · · · , Rij7). All the feature values are normalized to the range of [0,1]. Please note that there might be some other useful resources for the definition of diversity features, e.g., clickthrough logs, which will be further considered in our future work.""",null,null
146,4.3 Definition of Loss Function,null,null
147,"Motivated by the analysis that the process for diverse ranking is in general a sequential selection process, we propose to model the generation of a diverse ranking list in a sequential way, and define the loss function as the likelihood loss of the generation probability.",null,null
148,"L(f(X, R), y) , - log P (y|X).",null,null
149,(3),null,null
150,"Intuitively, the generation probability of a ranking list can be viewed as a process to iteratively select the top ranked",null,null
151,1http://www.dmoz.org/,null,null
152,296,null,null
153,documents from the remaining documents. The precise definition is given as follows.,null,null
154,"P (y|X) ,"" P (xy(1), xy(2), · · · , xy(n)|X)""",null,null
155,(4),null,null
156,","" P (xy(1)|X)P (xy(2)|X\S1) · · · P (xy(n-1)|X\Sn-2),""",null,null
157,where y(i) stands for the index of document which is ranked,null,null
158,"in position i in the ranking list y, X denotes all the candidate",null,null
159,"documents, Si ,"" {xy(1), · · · , xy(i)}, denotes the previously selected document collection with i documents, P (xy(1)|X) stands for the probability that xy(1) is ranked first among the documents in X, and P (xy(j)|X\Sj-1) stands for the probability that document xy(j) is ranked first among the documents in X\Sj-1.""",null,null
160,4.3.1 Plackett-Luce based Probability P (y|X),null,null
161,"The above sequential definition approach can be well captured by the Plackett-Luce Model [18]. Therefore, we propose to define P (xy(1)|X) and P (xy(j)|X\Sj-1) in a similar way, shown as follows, j  2.",null,null
162,"P (xy(1)|X) , nke,""x1pe{xfp{(fxy((1x)y)(}k))} ,""",null,null
163,(5),null,null
164,"P (xy(j)|X\Sj-1) , nke,""xjpe{xfpS{jf-S1k(-x1y((xj)y,(Rk)y,(Rj)y)(}k))} . (6)""",null,null
165,"Incorporating Eq.(5) and Eq.(6) into Eq.(4), the generation probability of a diverse ranking list is formulated as follows.",null,null
166,P (y|X),null,null
167,",",null,null
168,n,null,null
169,"j,1",null,null
170,"nke,""xjpe{xfpS{jf-S1k(-x1y((xj)y,(Rk)y,(Rj)y)(}k))} ,""",null,null
171,(7),null,null
172,"where S0 ,"" , f(x, R) "", rT x.",null,null
173,4.3.2 Relation to ListMLE in Learning-to-Rank,null,null
174,Incorporating Eq.(7) into the definition of the loss func-,null,null
175,"tion Eq.(3), we can obtain the precise definition of the loss",null,null
176,function as follows.,null,null
177,{,null,null
178,},null,null
179,"n L(f(X,R), y) , - log",null,null
180,"j,1",null,null
181,"nke,""xpj e{xfpS{j-fS1 k(x-y1((xj)y,(Rk)y,(Rj)y)(}k))}""",null,null
182,(8),null,null
183,We can see that our loss function is similar to that in,null,null
184,"ListMLE [34], which is formulated as follows.",null,null
185,{,null,null
186,},null,null
187,"n L(f(X), y) , - log",null,null
188,"j,1",null,null
189,"nke,xjpe{xfp({xfy((xj)y)(}k))}",null,null
190,",",null,null
191,"where f (x) is the score function in traditional learning-torank, i.e. f (x) , T x.",null,null
192,"Therefore, if we do not consider diversity relation in our framework, our loss function will reduce to the same form of that in ListMLE. That is to say, ListMLE is a special case of our loss function.",null,null
193,4.4 Learning and Prediction,null,null
194,"Based on the definitions of ranking function and loss function, we present the learning and prediction process in this section. Specifically, we first describe how to construct the training data, and then introduce the optimization procedure. Finally, we show how to make predictions based on the learned ranking function.",null,null
195,Algorithm 1 Construction of Approximate Ideal,null,null
196,Ranking List,null,null
197,"Input: (qi, X(i), Ti, P (x(ji)|t)), t  Ti, x(ji)  X(i)",null,null
198,"Output: y(i) 1: Initialize S0  , y(i) ,"" (1, · · · , ni) 2: for k "","" 1, ..., ni do""",null,null
199,"3: bestDoc  argmaxxX(i)\Sk-1 ODM (Sk-1  x) 4: Sk  Sk-1  bestDoc 5: y(i)(k) , the index of bestDoc",null,null
200,"6: end for 7: return y(i) ,"" (y(i)(1), · · · , y(i)(ni)).""",null,null
201,Algorithm 2 Optimization Algorithm,null,null
202,"Input: training data {(X(i), R(i), y(i))}Ni,""1, parameter: learning rate , tolerance rate """,null,null
203,"Output: model vector: r, d",null,null
204,"1: Initialize parameter value r, d",null,null
205,2: repeat,null,null
206,3: Shuffle the training data,null,null
207,"4: for i ,"" 1, ..., N do""",null,null
208,5:,null,null
209,Compute gradient r(i) and d(i),null,null
210,6:,null,null
211,"Update model: r ,"" r -  × r(i),""",null,null
212,"d , d -  × d(i)",null,null
213,7: end for,null,null
214,8: Calculate likelihood loss on the training set,null,null
215,9: until the change of likelihood loss is below ,null,null
216,4.4.1 Training Data,null,null
217,The labeled data in search result diversification such as,null,null
218,"TREC diversity task are usually provided in the form of (qi, X(i), Ti, P (x(ji)|t)), t  Ti, x(ji)  X(i), where X(i) is a candidate document set of query qi, Ti is the subtopics of query qi, t is a specific subtopic in Ti, and P (x(ji)|t) describes the relevance of document x(ji) to subtopic t. We can see that the above form of labeled data deviates the formulation of y(i) in our R-LTR framework, which requires a ranking list",null,null
219,"of candidate documents. In order to apply R-LTR, we need to construct y(i) from the provided form of labeled data.",null,null
220,We propose to construct an approximate ideal ranking list,null,null
221,"by maximizing the ODM measures (e.g., ERR-IA), and use",null,null
222,"the approximate ideal ranking list as the training groundtruth y(i) for query qi, as described in Algorithm 1.",null,null
223,"According to the results in [20], if a submodular func-",null,null
224,"tion is monotonic (i.e., f (S)  f (T ), whenever S  T ) and normalized (i.e., f () ,"" 0), greedily constructing gives an (1 - 1/e)-approximation to the optimal. Since any member of ODM is a submodular function, we can easily prove that""",null,null
225,Algorithm 1 is (1 - 1/e)-approximation to the optimal (We omit the proof here). And the quality of training ground-,null,null
226,truth can be guaranteed.,null,null
227,4.4.2 Learning,null,null
228,"Given the training data {(X(i), R(i), y(i))}Ni,""1, the total loss is represented as follows.""",null,null
229, N  ni -,null,null
230,"i,1 j,1",null,null
231,exp{rT x(yi()j) + dT,null,null
232,logni,null,null
233,"k,j",null,null
234,exp{rT,null,null
235,x(yi()k),null,null
236,+,null,null
237,hSj(i-)1 (Ry(i()j))} dT hSk(i-) 1 (Ry(i()k),null,null
238,  )},null,null
239,(9),null,null
240,297,null,null
241,Algorithm 3 Ranking Prediction via Sequential Se-,null,null
242,lection,null,null
243,"Input: X(t), R(t), r, d Output: y(t) 1: Initialize S0  , y(t) ,"" (1, · · · , nt)""",null,null
244,"2: for k ,"" 1, ..., nt do""",null,null
245,"3: bestDoc  argmaxxXt fSk-1 (x, R) 4: Sk  Sk-1  bestDoc 5: y(t)(k)  the index of bestDoc",null,null
246,"6: end for 7: return y(t) ,"" (y(t)(1), · · · , y(t)(nt))""",null,null
247,"For such a unconstrained optimization problem, we employ Stochastic Gradient Descent (SGD) to conduct optimization as shown in Algorithm 2. According to Eq.(9), the",null,null
248,gradient at training sample X(i) is computed as follows.,null,null
249,r(i),null,null
250,",",null,null
251, ni,null,null
252,"j,1",null,null
253,ni,null,null
254,"k,j",null,null
255,x(yi()k),null,null
256,exp{rT,null,null
257,x(yi()k),null,null
258,+,null,null
259,dT,null,null
260,hSk(i-) 1,null,null
261,(Ry(i()k) )},null,null
262,ni,null,null
263,"k,j",null,null
264,exp{rT,null,null
265,x(yi()k),null,null
266,+,null,null
267,dT,null,null
268,hSk(i-) 1,null,null
269,(Ry(i()k) )},null,null
270,-,null,null
271,x(yi()j) exp{rT x(yi()j) exp{rT x(yi()j) +,null,null
272,+ dT hSj(i-)1 (Ry(i()j) dT hSj(i-)1 (Ry(i()j))},null,null
273,)},null,null
274,",",null,null
275,"d(i),j n,i1nk,i j",null,null
276,hSk(i-) 1 (Ry(i()k)) exp{rT x(yi()k) + dT hSk(i-) 1 (Ry(i()k),null,null
277,ni,null,null
278,"k,j",null,null
279,exp{rT,null,null
280,x(yi()k),null,null
281,+,null,null
282,dT,null,null
283,hSk(i-) 1 (Ry(i()k))},null,null
284,- hSj(i-)1 (Ry(i()j)) exp{rT x(yi()j) + dT hSj(i-)1 (Ry(i()j))} exp{rT x(yi()j) + dT hSj(i-)1 (Ry(i()j))},null,null
285,)},null,null
286,.,null,null
287,"diversity methods and the importance of our proposed diversity features. Finally, we study the efficiency of our approach based on the analysis of running time.",null,null
288,5.1 Experimental Setup,null,null
289,"Here we give some introductions on the experimental setup, including data collections, evaluation metrics, baseline models and detailed implementation.",null,null
290,5.1.1 Data Collections,null,null
291,"Our evaluation was conducted in the context of the diversity tasks of the TREC2009 Web Track (WT2009), TREC2010 Web Track (WT2010), and TREC2011 Web Track (WT2011), which contain 50, 48 and 50 test queries (or topics), respectively. Each topic includes several subtopics identified by TREC assessors, with binary relevance judgements provided at the subtopic level2. All the experiments were carried out on the ClueWeb09 Category B data collection3, which comprises a total of 50 million English Web documents.",null,null
292,5.1.2 Evaluation Metrics,null,null
293,"The current official evaluation metrics of the diversity task include ERR-IA [6], -N DCG [11] and N RBP [12]. They measure the diversity of a result list by explicitly rewarding novelty and penalizing redundancy observed at every rank. We also use traditional diversity measures for evaluation: Precision-IA [1] and Subtopic Recall [37].They measure the precision across all subtopics of the query and the ratio of the subtopics covered in the results, respectively. All the measures are computed over the top-k search results (k ,"" 20). Moreover, the associated parameters  and  are all set to be 0.5, which is consistent with the default settings in official TREC evaluation program.""",null,null
294,4.4.3 Prediction,null,null
295,"As the ranking function is defined sequentially, traditional prediction approach (i.e., calculating the ranking score of each independent document simultaneously and sorting them in descending order to obtain a ranking list) fails in our framework. According to the sequential selection essence of diverse ranking, we propose a sequential prediction process, as described in Algorithm 3. Specifically, in the first step, the most relevant document with maximal relevance score will be selected and ranked first. If the top k items have been selected, then the document in position k + 1 should be with maximum fSk . At last, all the documents are ranked accordingly, and we obtain the final ranking list.",null,null
296,"Assuming that the size of output ranking is K, the size of candidate set is n, then this type of sequential selection algorithm 3 will have time complexity of O(n  K). Usually, the original value of n is large, therefore, an initial retrieval can be applied to provide a filtered candidate set with relatively small size (e.g., top 1000 or 3000 retrieved documents). With a small K, the prediction time is linear.",null,null
297,5. EXPERIMENTS,null,null
298,"In this section, we evaluate the effectiveness of our approach empirically. We first introduce the experimental setup. We then compare our approach with baseline methods under different diversity evaluation measures. Furthermore, we analyze the performance robustness of different",null,null
299,5.1.3 Baseline Models,null,null
300,"To evaluate the performance of our approach, we compare our approach with the state-of-the-art approaches, which are introduced as follows.",null,null
301,"QL. The standard Query-likelihood language model is used for the initial retrieval, which provides the top 1000 retrieved documents as a candidate set for all the diversification approaches. It is also used as a basic baseline method in our experiment.",null,null
302,"MMR. MMR is a classical implicit diversity method in the diversity research. It employs a linear combination of relevance and diversity as the metric called ""marginal relevance"" [3]. MMR will iteratively select document with the largest ""marginal relevance"".",null,null
303,"xQuAD. The explicit diversification approaches are popular in current research field, in which xQuAD is the most representative and used as a baseline model in our experiments [29].",null,null
304,"PM-2. PM-2 is also a explicit method that proposes to optimize proportionality for search result diversification [13]. It has been proved to achieve promising performance in their work, and is also chosen as baseline in our experiment.",null,null
305,"2For WT2011 task, assessors made graded judgements. While in the official TREC evaluation program, it mapped these graded judgements to binary judgements by treating values > 0 as relevant and values  0 as not relevant. 3http://boston.lti.cs.cmu.edu/Data/clueweb09/",null,null
306,298,null,null
307,Table 1: Relevance Features for learning on,null,null
308,"ClueWeb09-B collection [21, 19].",null,null
309,Category Feature Description Total,null,null
310,Q-D,null,null
311,TF-IDF,null,null
312,5,null,null
313,Q-D,null,null
314,BM25,null,null
315,5,null,null
316,Q-D,null,null
317,QL.DIR,null,null
318,5,null,null
319,Q-D,null,null
320,MRF,null,null
321,10,null,null
322,D,null,null
323,PageRank,null,null
324,1,null,null
325,D,null,null
326,#Inlinks,null,null
327,1,null,null
328,D,null,null
329,#Outlinks,null,null
330,1,null,null
331,"ListMLE. ListMLE is a plain learning-to-rank approach without diversification considerations, and is a representative listwise relevance approach in LTR field [17].",null,null
332,"SVMDIV. SVMDIV is a representative supervised approach for search result diversification [36]. It proposes to optimize subtopic coverage by maximizing word coverage. It formulates the learning problem and derives a training method based on structural SVMs. However, SVMDIV only models diversity and discards the requirement of relevance. For fair performance comparison, we will firstly apply ListMLE to do the initial ranking to capture relevance, and then use SVMDIV to re-rank top-K retrieved documents to capture diversity.",null,null
