,sentence,label,data
26,"Work by [10] proposed a series of pre-retrieval performance predictors. One of the most succesful was SCQ. The aim of SCQ is to compute a similarity score between the queries and the collection. Moreover, they also proposed a variability measure relying on the standard deviations of TFIDF scores for the query terms. Furthermore, they also proposed a predictor using both previous approaches together. Their evaluation showed how the combined predictor outperformed all previous approaches. It is important to note that their joint approach is slightly better than their simple SCQ, only when the linear interpolation gives most of the weight to SCQ, albeit being much more complex, thus computationally much more expensive. In this work, we will evaluate the performance of SCQ in our particular context.",null,null
27,"A short but comprehensive survey of performance predictors was produced by [6]. This study helped on deciding which predictors to include in our study in the context of microblogs, as it showed results for many state of the art predictors across multiple collections.",null,null
28,"Previous evaluations. The ""de facto"" evaluation procedure in previous work has been the statistical correlations between the predictors and the evaluation metric results for a given system. More often than not, the evaluation metric used was Average Precision (AP). The better the predictor estimates the performance of the system in terms of an evaluation metric, the higher the correlation scores.",null,null
29,"The most used correlation metrics are Kendall-Tau (K.Tau) and Spearman's (SP.Rho) rank correlation coefficients. The SP.Rho correlation coefficient is a measure of statistical dependence between two variables, by which it is estimated how well their relation is represented by a monotonic function (I.e.: grows/decreases always in the same direction). SP.Rho uses Pearson's correlation coefficient in such a way that is much less sensitive to outliers. Kendall-Tau's correlation coefficient is slightly different in that, it does not rely on the values of the variables themselves, but it rather measures the similarity in the ordering of the data provided when ranked by each of the variables.",null,null
30,"State of the art prediction. The correlation coefficients obtained for AP in web collections vary wildly. The Kendalltau coefficients, with respect to AP, for the best performing pre-retrieval predictors range from 0.30 to 0.49 depending on the collection [1]. On the other hand, the Kendall-tau coefficients for post-retrieval predictors are generally higher.",null,null
31,"It is important to note the high variability in terms or predicting performance, with respect to the collection. The collections used in the literature include ""TREC Vol. 4+5""; ""WT10g"" and ""GOV2"", where it is often the case for a particular predictor to be the best for a particular collection and the worst for another.",null,null
32,"Selective Query Expansion. One of the main applications of QPP is selective Query Expansion [1]. It refers to selectively applying automatic query expansion (AQE) whenever predicted performance is above a certain threshold. This serves as a warranty for PRF-based AQE approaches, as they rely on the top N retrieved documents to perform optimally.",null,null
33,3. PREDICTORS,null,null
34,"In this section, we describe the state of the art predictors we will be considering in our evaluation, including our proposed predictors. Subsequently, we introduce the evaluation approach followed to benchmark and compare their performances.",null,null
35,Baseline Predictors: As a starting point we selected those predictors performing best from the survey by [6].,null,null
36,"The QueryTermIdf predictor utilizes the IDF values of query terms for making estimations of retrieval performance. The intuition is that the higher the IDF value the more specific a term is, thus score variations across terms may indicate drifting concepts, negatively affecting the performance. We derive different predictors considering the mean, median, standard deviation (Std), max, min and diff(max - min) IDF scores from each query [6]. Moreover, Simplified Clarity Score (SCS) proposed by [7], attempts to model the clarity of a query, i.e. how well it targets a particular topic based on the collections metrics. An homologous predictor to SCS is Query Scope (QS), which was also proposed by [7].",null,null
37,"Another predictor is Similarity of Collection w/ Query (SCQ) which was proposed by [10] to compute the similarity between the collection and the query at hand. In a similar context, Term Weight Variability (VAR) was proposed. This predictor measures the variability of weights for a term across the collection. [10] hypothesises that the higher standard deviation for a term, the more discriminative it is.",null,null
38,1184,null,null
39,"Moreover, the work by [1] introduced four post retrieval predictors namely NQC, WIG, QF and Clarity. NQC measures the normalized standard deviation of the top scores. The intuition behind this predictor is that relevant documents are assumed to have a much higher score than that of the mean score. Similarly WIG measures the divergence of retrieval of the top-ranked results scores from that of the documents in the corpus. QF and Clarity are predictors that take into account the actual content of the documents. QF measures the divergence between the original top results for the query and the results that would be obtained for a query constructed from the top results. Finally, Clarity measures the KL divergence between a (language) model induced from the result list and the corpus model.",null,null
40,"Proposed Predictors: The first two predictors we defined are to measure the coverage of terms over the documents retrieved. The CoveredQueryTerms (QTCov) predictor measures how well the query is being represented by the documents in the result list. For each document, we divide the number of query terms found in the document by the total number of query terms, which gives a normalized value between 1 and 0. (1 being a document that completely fits the query). Similarly we defined TopTermsCoverage (TTCov) which measures the coverage of the top N terms in the result list. Intuitively, the more times these terms appear the more likely documents are to revolve around a particular topic.",null,null
41,"Another predictor is TimeCohesion (TimeCH), which taps into the distribution of retrieved tweets over time. We assume that the closer the documents appear with respect to time, the more likely they refer to the same event. To compute it, we take the differences between retrieved document timestamps. Differences are taken only between contiguous documents in the rank.",null,null
42,"Also, exploiting microblog specific features we defined the Http predictor. This predictor measures how common is to find a Url in the retrieved set of documents. To this end we count the number of documents with Urls and divide by the total number of documents retrieved. (I.e the rate of Urls). This predictor relies in previous findings which suggest that the presence of Urls indicates the presence of relevant documents [4].",null,null
43,"Finally, we defined HashTagCount as the rate of documents with hashtags in the retrieved results set. Hashtags are important in the context of Twitter as they refer to particular topics. Thus the presence of similar hashtags often indicates that users are dealing with the same topic.",null,null
44,3.1 Evaluation,null,null
45,"Datasets. In this evaluation we utilize the Tweet2011, 2012 and 2013 collections with a total of contains 170 topics. The collections have been merged together to produce enough evidence for learned predictor models.",null,null
46,"Retrieval Model Used. We utilized the DFRee for producing the runs, as it provides competitive performance. (P@10 , 0.527 & P@30, 0.409).",null,null
47,"Predictor's Correlation. In the literature, evaluations have mainly taken into account either K.Tau or SP.Rho as correlation measures with respect to average precision (AP).",null,null
48,AP correlations,null,null
49,Predictor,null,null
50,K.Tau SP.Rho,null,null
51,post TTCov Mean,null,null
52,0.302 ** 0.447 **,null,null
53,post TTCov Median,null,null
54,0.253 ** 0.312 **,null,null
55,post TTCov upper 0.356 ** 0.463 **,null,null
56,post TTCov Lower,null,null
57,0.178,null,null
58,0.218 **,null,null
59,post TimeCH Lower,null,null
60,-0.202 ** -0.300 **,null,null
61,post TimeCH Median -0.200 ** -0.291 **,null,null
62,post TimeCH Upper,null,null
63,-0.122 * -0.188 *,null,null
64,post TimeCH Mean,null,null
65,-0.197 ** -0.288 **,null,null
66,pre SCQ Sum,null,null
67,0.094,null,null
68,0.138,null,null
69,pre QueryTermIdf Diff 0.140 ** 0.209 **,null,null
70,Pearson 0.403 0.274 0.434 0.197 -0.273 -0.310 -0.231 -0.281 0.254 0.200,null,null
71,Table 1: Correlations of DFRee runs with AP (**p < 0.01 & *p < 0.05),null,null
72,"In this work, we also pay attention to Pearson's correlation coefficient.",null,null
73,"In microblog retrieval, it is most important to optimise performance for the first retrieved documents due to its realtime nature. It has been agreed in the literature that a user will not look further than the first 30 documents, thus AP might not be appropriate for this task. Moreover, to help in selectively applying PRF-based AQE, we focus on the very top retrieved documents, thus we also study prediction in terms of P@10.",null,null
74,4. RESULTS AND DISCUSSION,null,null
75,"In this section we introduce and discuss the results we obtained during the evaluation of the above mentioned predictors. Tables 1 and 2 show the correlation coefficients in terms of K.Tau, SP.Rho and Pearson for a subset of predictors. Since it was not possible to show all the predictors in this paper, we have chosen to include only those achieving a Pearson coefficient higher than 0.19. The predictors are prefixed with either ""pre "" or ""post "" to indicate whether they are pre-retrieval or post-retrieval predictors. Furthermore, the suffixes: Mean, Median, Std, Max, Min, Lower and Upper; denote mean, median, Standard Deviation, maximum, minimum, lower percentile and upper percentile, of the predictor values respectively. Moreover, Sum refers to the Sum of all predictor values, whereas Diff is the difference between Max and Min.",null,null
76,Table 1 shows the correlations coefficients in terms of AP. In the survey done by [6] the maximum correlation achieved using K.Tau ranged from 0.30 to 0.49 depending on the collection.,null,null
77,"State of the art predictors such as VAR, SCS, NQC or WIG (Described in Section 3) performed poorly in the context of microblogs, as their K.Tau coefficient values ranged between 0 and 0.16, thus are not shown in Tables 1 or 2. This demonstrates how challenging performance prediction is in the context of microblog retrieval, and the need for tailored predictors to this new task. On the other hand, the predictors we proposed achieved a much better correlation than that obtained by the state of the art in this context. post TTCov upper is one of such predictors, achieving a K.Tau coefficient of 0.356, being the best correlation with respect to AP. This predictor takes the upper percentile of the rate at which top terms appear in the retrieved set of documents.",null,null
78,"These results are very promising, but our main focus is to enable selective PRF-based AQE, thus we present correlations in terms of P@10 in Table 2. As it can be observed, amongst the top performing predictors we find those rely-",null,null
79,1185,null,null
80,P@10 correlations,null,null
81,Predictor,null,null
82,K.Tau SP.Rho,null,null
83,post http,null,null
84,0.163 ** 0.206 **,null,null
85,post QTCov mean,null,null
86,0.291 ** 0.382 **,null,null
87,post QTCov median,null,null
88,0.305 ** 0.382 **,null,null
89,post QTCov upper,null,null
90,0.325 ** 0.404 **,null,null
91,post QTCov lower,null,null
92,0.266 ** 0.336 **,null,null
93,post TTCov mean,null,null
94,0.301 ** 0.416 **,null,null
95,post TTCov median 0.365 ** 0.456 **,null,null
96,post TTCov upper,null,null
97,0.264 ** 0.355 **,null,null
98,post TTCov lower,null,null
99,0.253 * 0.303 **,null,null
100,post TimeCH lower,null,null
101,-0.212 ** -0.286 **,null,null
102,post TimeCH median -0.145 ** -0.199 *,null,null
103,post TimeCH mean,null,null
104,-0.170 ** -0.233 **,null,null
105,post TimeCH diff,null,null
106,0.192 ** 0.269 **,null,null
107,Pearson 0.213 0.375 0.373 0.392 0.312 0.429 0.441 0.374 0.298 -0.236 -0.239 -0.212 0.198,null,null
108,Table 2: Correlations of DFRee runs with P@10 (**p < 0.01 & *p < 0.05),null,null
109,"ing on microblog specific features, namely post TimeCH which measures how close in time are the retrieved tweets and post http measuring the presence of URL's in documents. Additionally, the correlations achieved by these predictors with respect to P@10, are generally higher than that achieved for MAP, with post TTCov Median being the best performing predictor.",null,null
110,"An interesting observation regarding post TTCov upper and post TTCov Median is that they may be referring to the same documents, as with AP a larger set of documents is considered compared to P@10.",null,null
111,"Combining Predictors. Since our main objective is predicting performance with AQE in mind, we focus on P@10. To combine the predictors for P@10, we used a Support Vector Machine for regression. To avoid biasing we performed a ten-fold cross-validation. The learned prediction model is defined as follows:",null,null
112,"P@10 , 0.3028 * TTCov_upper + 0.3494 * QTCov_median + 0.3701 * QTCov_upper - 0.4745 * twids_median - 0.2641 * TTCov_mean + 0.5014 * twids_mean + 0.3394 * TTCov_median + 0.2318 * TTCov_lower + 0.3122 * twids_diff + 0.2429 * http - 0.1651 * QTCov_lower - 0.2745",null,null
113,"The correlation coefficients obtained for this model, are 0.412 (+12.88%), 0.559(+22.59%), and 0.539 (+22.22%), for K.Tau, SP.Rho and Pearson respectively.",null,null
114,"Finally, the predictors proposed in this work outperform those in the literature, within this particular context. However, as in previous attempts, it is uncertain that it will be enough for enabling effective selective AQE. Nonetheless, these predictors may represent an important step towards that much sought after objective, within the context of microblogs.",null,null
115,5. CONCLUSIONS,null,null
116,"In this work, we studied the performance of the state of the art predictors in the context of microblogs. The most sought after benefit from predicting query performance is increasing the robustness of PRF-based AQE approaches. To this end we paid special attention to the prediction in terms of the top retrieved documents, specifically Precision@10 (P@10).",null,null
117,"Our evaluation suggests that predictors in the literature perform poorly in the context of microblogs, thus we need to come up with predictors that are better fit for purpose.",null,null
118,"To this end, we defined a number of predictors relying on microblog features and characteristics. We benchmarked their performance and showed that most of them outperform those in the literature, with TTCov being the most correlated with MAP and P@10.",null,null
119,"Finally, we used support vector machines for regression to learn a prediction model based on the best performing predictors. The resulting model further increased performance by a +22% in terms of the Pearson correlation coefficient, and +12.88% for K.Tau.",null,null
120,"Future work will put these findings to a practical application for selective approaches to PRF-AQE, or in the selection of a baseline model to optimize a system's overall performance given the conditions of a particular query. Furthermore, we will study the performance of other predictors which will consider more microblog specific features.",null,null
121,6. ACKNOWLEDGMENT,null,null
122,This research is partially supported by the EU funded project LiMoSINe (288024).,null,null
123,7. REFERENCES,null,null
124,"[1] D. Carmel and E. Yom-Tov. Estimating the query difficulty for information retrieval. Synthesis Lectures on Information Concepts, Retrieval, and Services, 2(1):1­89, 2010.",null,null
125,"[2] C. Carpineto and G. Romano. A survey of automatic query expansion in information retrieval. ACM Computing Surveys (CSUR), 44(1):1, 2012.",null,null
126,"[3] S. Cronen-Townsend, Y. Zhou, and W. B. Croft. Predicting query performance. In Proceedings of the 25th annual international ACM SIGIR conference on Research and development in information retrieval, pages 299­306. ACM, 2002.",null,null
127,[4] D. F. Gurini and F. Gasparetti. Trec microblog 2012 track: Real-time algorithm for microblog ranking systems. 2012.,null,null
128,"[5] C. Hauff. Predicting the effectiveness of queries and retrieval systems. University of Twente, 2010.",null,null
129,"[6] C. Hauff, D. Hiemstra, and F. de Jong. A survey of pre-retrieval query performance predictors. In Proceedings of the 17th ACM conference on Information and knowledge management, pages 1419­1420. ACM, 2008.",null,null
130,"[7] B. He and I. Ounis. Inferring query performance using pre-retrieval predictors. In String Processing and Information Retrieval, pages 43­54. Springer, 2004.",null,null
131,"[8] J. He, M. Larson, and M. De Rijke. Using coherence-based measures to predict query difficulty. In Advances in Information Retrieval, pages 689­694. Springer, 2008.",null,null
132,"[9] J. Teevan, D. Ramage, and M. Morris. # twittersearch: a comparison of microblog search and web search. In Proceedings of the fourth ACM international conference on Web search and data mining, pages 35­44. ACM, 2011.",null,null
133,"[10] Y. Zhao, F. Scholer, and Y. Tsegay. Effective pre-retrieval query performance prediction using similarity and variability evidence. In Advances in Information Retrieval, pages 52­64. Springer, 2008.",null,null
134,1186,null,null
135,,null,null
