,sentence,label,data
154,"bel and cannot be (0, 0) or (1, 1). It is practical to extend",null,null
155,this setting to a multi-class or regression problem. We use T  Rm×n to denote the content information of microblog-,null,null
156,"ging users, where m is the number of textual features, and",null,null
157,n is the number of users in microblogging. The texts from,null,null
158,microblogging and other media share the same feature space.,null,null
159,We now formally define the problem as follows:,null,null
160,"We have a set of resources S from different media, with",null,null
161,"the content information X ,"" {X1, X2, ..., Xr} and identity label information Y "","" {Y1, Y2, ..., Yr}. Given the content""",null,null
162,"information T from microblogging, our goal is to automat-",null,null
163,ically infer the identity labels for unknown users in T as,null,null
164,spammers or legitimate users.,null,null
165,4. LEVERAGING KNOWLEDGE ACROSS MEDIA FOR SPAMMER DETECTION,null,null
166,"We plot the work flow of our proposed framework in Figure 1. From the figure, we see that there are two constraints on the learned model for spammer detection. As shown in the upper right part of the figure, the first constraint is from the lexicon information U, which is learned from the other media sources S. As shown in the lower right part of the figure, the second constraint is a Laplacian regularization M learned from microblogging content information. We now introduce each part of the proposed framework in detail.",null,null
167,4.1 Modeling Knowledge across Media,null,null
168,"As we discussed in the last section, from a linguistic perspective, it does not show significant difference between microblogging data and other types of data. A straightforward method to make use of external information is to learn a supervised model based on data from the other media, and apply the learned classifier on microblogging data for spammer detection. However, this method yields two problems to be directly applied to our task. First, text representation models, like n-gram model, often lead to a high-dimensional",null,null
169,"T ,",null,null
170,Ut Ht,null,null
171,Vt,null,null
172,Spammer Detection,null,null
173,Modeling Knowledge across Media,null,null
174,"UH V ,",null,null
175,"S ,"" {Email, SMS, Web}""",null,null
176,M,null,null
177,Microblogging,null,null
178,Modeling Content Information,null,null
179,Figure 1: Illustration of the Proposed Spammer Detection Framework,null,null
180,"feature space because of the large size of data and vocabulary. Second, texts in the media are short, thus making the data representation very sparse [21].",null,null
181,"To tackle the problems, instead of learning knowledge at word-level, we propose to capture the external knowledge from topic-level. In particular, the proposed method is built on the orthogonal nonnegative matrix tri-factorization model (ONMTF) [9]. The basic idea of the ONMTF model is to cluster data instances based on distribution of features, and cluster features according to the distribution of data instances. The principle of ONMTF is consistent with PLSI [17], in which each document is a mixture of latent topics that each word can be generated from. The ONMTF can be formulated by optimizing:",null,null
182,min,null,null
183,"U,H,V0",null,null
184,X - UHVT,null,null
185,2 F,null,null
186,",",null,null
187,(2),null,null
188,"s.t. UT U ,"" I, VT V "","" I,""",null,null
189,"where X is the content matrix, and U  Rm + ×c and V  Rd+×c are nonnegative matrices indicating low-dimensional representations of words and users, respectively. m is the size of vocabulary, c is the number of classes, d is the number of users. H  Rc+×c provides a condensed view of X. The orthogonal and nonnegative conditions of U and V provide",null,null
190,a hard assignment of class label to the words and users.,null,null
191,"With the ONMTF model, we project the original content",null,null
192,information from the other media into a latent topic space.,null,null
193,"By adding a topic-level least squares penalty to the ONMTF,",null,null
194,our proposed framework can be mathematically formulated,null,null
195,as solving the following optimization problem:,null,null
196,min,null,null
197,"U,H,V,W0",null,null
198,"J,",null,null
199,X - UHVT,null,null
200,2 F,null,null
201,+,null,null
202,VW - Y,null,null
203,2 F,null,null
204,",",null,null
205,(3),null,null
206,"s.t. UT U ,"" I, VT V "","" I,""",null,null
207,"where W represents the weights and Y is the label matrix. In the formulation, the first term is the basic factorization model, and the second introduces label information from the other media by using a linear penalty.  is to control the effect of external information to the learned lexicon U, in which each row represents the predicted label of a word.",null,null
208,"As the problem in Eq. (3) is not convex with respect to the four variables together, there is no closed-form solution for the problem. Next, we introduce an alternative scheme to solve the optimization problem.",null,null
209,550,null,null
210,4.1.1 Optimization Algorithm,null,null
211,"Following [9], we propose to optimize the objective with respect to one variable, while fixing others. The algorithm will keep updating the variables until convergence.",null,null
212,Computation of H: Optimizing the objective function in Eq. (3) with respect to H is equivalent to solving,null,null
213,min,null,null
214,H0,null,null
215,"JH ,",null,null
216,X - UHVT,null,null
217,2 F,null,null
218,.,null,null
219,(4),null,null
220,Let H be the Lagrange multiplier for constraint H  0; the Lagrange function L(H) is defined as follows:,null,null
221,"L(H) ,",null,null
222,X - UHVT,null,null
223,2 F,null,null
224,-,null,null
225,T r(H HT ).,null,null
226,(5),null,null
227,"By setting the derivative HL(H) ,"" 0, we get""",null,null
228,"H , -2UT XV + 2UT UHVT V.",null,null
229,(6),null,null
230,The Karush-Kuhn-Tucker complementary condition [6] for the nonnegativity constraint of H gives,null,null
231,"H (i, j)H(i, j) , 0 ;",null,null
232,(7),null,null
233,"thus, we obtain",null,null
234,"[-UT XV + UT UHVT V](i, j)H(i, j) , 0.",null,null
235,(8),null,null
236,"Similar to [9], it leads to the updating rule of H,",null,null
237,"H(i, j)  H(i, j)",null,null
238,"[UT XV](i, j) [UT UHVT V](i, j) .",null,null
239,(9),null,null
240,Computation of U: Optimizing the objective function in Eq. (3) with respect to U is equivalent to solving,null,null
241,min,null,null
242,U0,null,null
243,"JU ,",null,null
244,X - UHVT,null,null
245,2 F,null,null
246,"s.t. UT U , I.",null,null
247,(10),null,null
248,"Let U and U be the Lagrange multipliers for constraints U  0 and UT U ,"" I, respectively; the Lagrange function""",null,null
249,L(U) is defined as follows:,null,null
250,"L(U) ,",null,null
251,X - UHVT,null,null
252,2 F,null,null
253,- T r(U UT ),null,null
254,+,null,null
255,T r(U (UT U,null,null
256,-,null,null
257,I)),null,null
258,(11),null,null
259,"By setting the derivative UL(U) ,"" 0, we get""",null,null
260,"U , -2XVHT + 2UHVT VHT + 2UU .",null,null
261,(12),null,null
262,"With the KKT complementary condition for the nonnegativity constraint of U, we have",null,null
263,"U (i, j)U(i, j) , 0;",null,null
264,(13),null,null
265,"thus, we obtain",null,null
266,"[-XVHT + UHVT VHT + UU ](i, j)U(i, j) ,"" 0, (14)""",null,null
267,where,null,null
268,"U ,UT XVHT - HVT VHT .",null,null
269,(15),null,null
270,"anLdet -U(Ui,,j),+U",null,null
271,"--U , where (|U (i, j)| -",null,null
272,"+U (i, j) ,"" (|U U (i, j))/2 [9];""",null,null
273,"(i, j)|+U we get",null,null
274,"(i,",null,null
275,j))/2,null,null
276,"[-(XVHT + U-U ) + (UHVT VHT + U+U )](i, j)U(i, j) ,"" 0, (16)""",null,null
277,"which leads to the updating rule of U,",null,null
278,"U(i, j)  U(i, j)",null,null
279,[XVHT + [UHVT VHT,null,null
280,"U-U ](i, j) + U+U ](i,",null,null
281,j,null,null
282,),null,null
283,.,null,null
284,(17),null,null
285,Algorithm 1: Modeling Knowledge across Media,null,null
286,"Input: {X, Y, , I} Output: V",null,null
287,"1: Initialize U, V, H, W  0 2: while Not convergent and iter  I do",null,null
288,3:,null,null
289,"Update H(i, j)  H(i, j)",null,null
290,"[UT XV](i,j) [UT UHVT V](i,j)",null,null
291,4:,null,null
292,"Update U(i, j)  U(i, j)",null,null
293,"[XVHT +U- U ](i,j) [UHVT VHT +U+ U ](i,j)",null,null
294,5:,null,null
295,"Update V(i, j)  V(i, j)",null,null
296,"[XT UH+YWT +V- V ](i,j) [VHT UT UH+VWWT +V+ V ](i,j)",null,null
297,6:,null,null
298,"Update W(i, j)  W(i, j)",null,null
299,"[VT Y](i,j) [VT VW](i,j)",null,null
300,"7: iter , iter + 1",null,null
301,8: end while,null,null
302,Computation of V: Optimizing the objective function in Eq. (3) with respect to V is equivalent to solving,null,null
303,min,null,null
304,V0,null,null
305,"J,",null,null
306,X - UHVT,null,null
307,2 F,null,null
308,+,null,null
309,VW - Y,null,null
310,2 F,null,null
311,(18),null,null
312,"s.t. VT V , I.",null,null
313,"Similar to the computation of U, by introducing two Lagrange multipliers V and V for the constraints, we get",null,null
314,"[-(XT UH + YWT + V-V ) + (VHT UT UH + VWWT + V+V )](i, j)V (i, j) ,"" 0,""",null,null
315,"(19) which leads to the updating rule of V,",null,null
316,"V(i, j)  V(i, j)",null,null
317,"[XT UH + YWT + V-V ](i, j) [VHT UT UH + VWWT + V+V ](i, j)",null,null
318,(20),null,null
319,Computation of W: Optimizing the objective function,null,null
320,in Eq. (3) with respect to W is equivalent to solving,null,null
321,min,null,null
322,W0,null,null
323,"J,",null,null
324,VW - Y,null,null
325,2 F,null,null
326,.,null,null
327,(21),null,null
328,"Similar to the computation of U, by introducing a Lagrange multiplier and satisfying KKT condition, we obtain",null,null
329,"[VT VW - VT Y](i, j)W(i, j) ,"" 0,""",null,null
330,(22),null,null
331,"which leads to the updating rule of W,",null,null
332,"W(i, j)  W(i, j)",null,null
333,"[VT Y](i, j) [VT VW](i, j) .",null,null
334,(23),null,null
335,"We summarize the algorithm of optimizing Eq. (3) in Algorithm 1, where I is the number of maximum iterations. In line 1, we conduct initialization for the variables. From lines 2 to 8, the four variables are updated with the updating rules until convergence or until they reach the number of maximum iterations. The correctness and convergence of the updating rules can be proven with the standard auxiliary function approach [28].",null,null
336,4.2 Modeling Content Information,null,null
337,"In this subsection, as shown in the lower right part of Figure 1, we introduce how to model content information of microblogging data in the proposed model.",null,null
338,551,null,null
339,To make use of the content information of microblogging,null,null
340,"messages, we introduce a graph Laplacian [8] in the proposed model. We construct a graph based on content information of the users. In the graph, each node represents a user and each edge represents the affinity between two users. The adjacency matrix M  Rn×n of the graph is defined as",null,null
341,1 if u  N (v) or v  N (u),null,null
342,"M(u, v) ,",null,null
343,(24),null,null
344,0 otherwise,null,null
345,"where u and v are nodes, and N (u) represents the k-nearest neighbor of the user. Content similarity is adopted to obtain the k-nearest neighbor in this work. Since we aim to model the mutual content similarity between two users, the adjacency matrix is symmetric.",null,null
346,"The basic idea of of using the graph Laplacian to model the content information is that if two nodes are close in the graph, i.e., they posted similar messages, their identity labels should be close to each other. It can be mathematically formulated as minimizing the following loss function:",null,null
347,nn,null,null
348,R,null,null
349,",",null,null
350,1 2,null,null
351,"Vt(i, ) - Vt(j, )",null,null
352,2 2,null,null
353,"M(i,",null,null
354,j).,null,null
355,"i,1 j,1",null,null
356,(25),null,null
357,This loss function will incur a penalty if two users have dif-,null,null
358,"ferent predicted labels when they are close to each other in the graph. Let D  Rn×n denote a diagonal matrix, and",null,null
359,its diagonal element is the degree of a user in the adjacency,null,null
360,"matrix M, i.e., D(i, i) ,",null,null
361,"n j,1",null,null
362,"M(i,",null,null
363,j,null,null
364,).,null,null
365,Theorem 1. The formulation in Eq. (25) is equivalent to the following objective function:,null,null
366,"R ,"" T r(VtT LVt),""",null,null
367,(26),null,null
368,"where the Laplacian matrix [8] L is defined as L , D - M.",null,null
369,Proof. It is easy to verify that Eq. (25) can be rewritten as,null,null
370,"R,",null,null
371,", ,",null,null
372,nn c,null,null
373,"Vt(i, k)M(i, j)VtT (i, k)",null,null
374,"i,1 j,1 k,1",null,null
375,nn c,null,null
376,-,null,null
377,"Vt(i, k)M(i, j)VtT (j, k)",null,null
378,"i,1 j,1 k,1",null,null
379,T r(VtT (D - M)Vt),null,null
380,"T r(VtT LVt),",null,null
381,(27),null,null
382,which completes the proof. 2,null,null
383,4.3 Spammer Detection Framework,null,null
384,"As illustrated in Figure 1, we employ two types of information to formulate two kinds of constraints on the learned model. By integrating knowledge learned from other media and content information from microblogging, we can perform spammer detection by optimizing",null,null
385,min,null,null
386,"Ut ,Ht ,Vt 0",null,null
387,"J,",null,null
388,T - UtHtVtT,null,null
389,2 F,null,null
390,+,null,null
391,T r(VtT LVt),null,null
392,+,null,null
393,GU (Ut - U),null,null
394,2 F,null,null
395,"),",null,null
396,(28),null,null
397,"s.t. UTt Ut ,"" I, VtT Vt "","" I,""",null,null
398,"where the first term is to factorize the microblogging data into three variables, which are similar to the idea discussed in Section 4.1. The second term is to introduce content information and the third is to introduce knowledge learned from the other media. U is the lexicon learned from the other",null,null
399,Algorithm 2: Spammer Detection in Microblogging,null,null
400,"Input: {T, U, , , I }",null,null
401,Output: Vt,null,null
402,1: Construct matrices L in Eq. (26),null,null
403,"2: Initialize Ut ,"" U, V, H  0 3: while Not convergent and iter  I do""",null,null
404,4:,null,null
405,"Update Ht(i, j)  Ht(i, j)",null,null
406,"[UTt XVt ](i,j) [UTt UtHt VtT Vt](i,j)",null,null
407,5: Update,null,null
408,"Ut(i, j)  Ut(i, j)",null,null
409,"[XVt HTt +GU U+Ut - U ](i,j) [Ut HtVtT Vt HTt +GU Ut+Ut+ U ](i,j)",null,null
410,6: Update,null,null
411,7:,null,null
412,"Vt(i, j)  Vt(i, j)",null,null
413,"[XT Ut Ht+MVt+Vt - V ](i,j) [Vt HTt UTt UtHt +DVt+Vt + V ](i,j)",null,null
414,"8: iter , iter + 1",null,null
415,9: end while,null,null
416,"media by solving the problem in Eq. (3). GU  {0, 1}m×m is a diagonal indicator matrix to control the impact of the learned lexicon, i.e., GU (i, i) ,"" 1 represents that the i-th word contains identity information, GU (i, i) "", 0 otherwise.",null,null
417,"This optimization problem is not convex with respect to the three parameters together. Following the optimization procedure to solve Eq. (3), we propose an algorithm to solve the problem in Eq. (28) and summarize it in Algorithm 2. In line 1, we construct the Laplacian matrix L. In line 2, we initialize the variables. From lines 3 to 9, we keep updating the variables with the updating rules until convergence or until the number of maximum iterations is reached.",null,null
418,5. EXPERIMENTS,null,null
419,"In this section, we empirically evaluate the proposed learning framework and the factors that could bring in effects to the framework. Through the experiments, we aim to answer the following two questions:",null,null
